matchId,squadId,oppSquadId,playerId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,quartersPlayed,rebounds,secondPhaseReceive,tossUpWin,turnoverHeld,unforcedTurnovers,reboundsPer60,turnoverHeldPer60,netPointsPer60,centrePassToGoalPercPer60,penaltiesPer60,deflectionWithNoGainPer60,generalPlayTurnoversPer60,interceptPassThrownPer60,gainPer60,pointsPer60,goalMissesPer60,blockedPer60,deflectionWithGainPer60,goalAssistsPer60,tossUpWinPer60,centrePassReceivesPer60,obstructionPenaltiesPer60,feedsPer60,goalsPer60,offsidesPer60,secondPhaseReceivePer60,badPassesPer60,breaksPer60,blocksPer60,badHandsPer60,missedGoalTurnoverPer60,deflectionPossessionGainPer60,possessionChangesPer60,goalAttemptsPer60,contactPenaltiesPer60,quartersPlayedPer60,minutesPlayedPer60,feedWithAttemptPer60,unforcedTurnoversPer60,pickupsPer60,gainToGoalPercPer60,interceptsPer60,plusMinus,plusMinusPer60
119460104,811,813,80343,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,21.0,10.0,0.0,21.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,21.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11.0,4.0,60.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0
119460104,811,813,80475,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,19.0,22.0,0.0,0.0,2.0,17.0,27.0,6.0,21.0,1.0,0.0,60.0,4.0,51.5,1.0,0.0,3.0,0.0,21.0,6.0,4.0,0.0,6.0,0.0,1.0,2.0,0.0,1.0,51.5,0.0,3.0,0.0,2.0,1.0,0.0,21.0,6.0,0.0,0.0,17.0,0.0,10.0,1.0,22.0,21.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,27.0,2.0,4.0,60.0,19.0,2.0,0.0,0.0,0.0,4.0,4.0
119460104,811,813,80577,0.0,0.0,0.0,0.0,0.0,13.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,25.5,10.0,0.0,22.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,25.5,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,60.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0
119460104,811,813,80701,0.0,1.0,0.0,0.0,0.0,4.0,0.0,11.0,0.0,0.0,3.0,12.0,29.0,1.0,0.0,2.0,10.0,0.0,0.0,0.0,1.0,1.0,60.0,0.0,62.0,3.0,0.0,15.0,0.0,0.0,2.0,4.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,62.0,0.0,15.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,3.0,29.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,4.0,60.0,12.0,1.0,0.0,0.0,1.0,4.0,4.0
119460104,811,813,991901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,27.166666666666668,0.0,30.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,66.25766871165644,0.0,4.417177914110429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.417177914110429,0.0,0.0,0.0,22.085889570552144,0.0,0.0,4.417177914110429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.417177914110429,4.417177914110429,59.99999999999999,4.417177914110429,0.0,2.2085889570552144,0.0,0.0,-4.0,-8.834355828220858
119460104,811,813,994224,0.0,1.0,0.0,0.0,1.0,17.0,0.0,4.0,1.0,1.0,1.0,23.0,31.0,3.0,0.0,4.0,20.0,0.0,0.0,0.0,2.0,2.0,60.0,0.0,80.0,3.0,0.0,7.0,0.0,0.0,4.0,4.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,80.0,0.0,7.0,1.0,4.0,2.0,3.0,0.0,0.0,0.0,1.0,20.0,0.0,17.0,3.0,31.0,0.0,0.0,14.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,4.0,60.0,23.0,2.0,0.0,0.0,2.0,4.0,4.0
119460104,811,813,998404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119460104,811,813,1001356,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.833333333333336,0.0,26.0,1.0,0.0,6.0,3.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,47.512690355329944,0.0,10.964467005076141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.137055837563452,1.8274111675126903,0.0,0.0,0.0,12.791878172588833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.137055837563452,5.482233502538071,60.0,0.0,0.0,5.482233502538071,0.0,0.0,8.0,14.619289340101522
119460104,811,813,1001357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119460104,811,813,1001708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
