matchId,squadId,playerId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers,minutesPlayed,badHandsPer60,badPassesPer60,blockedPer60,blocksPer60,breaksPer60,centrePassReceivesPer60,contactPenaltiesPer60,defensiveReboundsPer60,deflectionsPer60,feedsPer60,gainPer60,goalAssistsPer60,goalAttemptsPer60,goalMissesPer60,goalsPer60,interceptsPer60,missedGoalTurnoverPer60,obstructionPenaltiesPer60,offensiveReboundsPer60,offsidesPer60,penaltiesPer60,pickupsPer60,reboundsPer60,tossUpWinPer60,turnoversPer60,plusMinus,plusMinusPer60
90840902,803,80058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
90840902,803,80094,0,0,0,0,0,8,2,0,0,22,0,5,0,0,0,0,0,1,0,1,3,0,0,0,1,61.18333333333333,0.0,0.0,0.0,0.0,0.0,7.845273767365841,1.9613184418414602,0.0,0.0,21.57450286025606,0.0,4.90329610460365,0.0,0.0,0.0,0.0,0.0,0.9806592209207301,0.0,0.9806592209207301,2.9419776627621905,0.0,0.0,0.0,0.9806592209207301,-12.0,-11.767910651048762
90840902,803,80098,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,3,0,0,0,0,3,1,0,0,1,0.0,,,,,,,inf,,inf,,inf,,,,,inf,,,,,inf,inf,,,inf,,
90840902,803,80099,0,0,0,0,0,0,7,1,8,0,7,0,0,0,0,6,0,2,0,0,9,0,1,0,0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,-12.0,-12.0
90840902,803,80109,0,1,0,0,0,1,14,0,3,1,0,0,0,0,0,0,0,2,0,2,16,0,0,0,1,60.0,0.0,1.0,0.0,0.0,0.0,1.0,14.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,16.0,0.0,0.0,0.0,1.0,-12.0,-12.0
90840902,803,80111,1,1,3,0,0,0,4,0,0,8,0,4,29,7,22,0,0,0,3,0,4,1,3,0,6,60.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,4.0,29.0,7.0,22.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,3.0,0.0,6.0,-12.0,-12.0
90840902,803,80127,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,61.18333333333333,0.0,0.0,0.0,0.0,0.0,0.0,3.9226368836829204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9226368836829204,0.0,0.0,0.0,0.9806592209207301,-12.0,-11.767910651048762
90840902,803,80154,0,0,0,0,1,10,1,0,1,9,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,,,,,inf,inf,inf,,inf,inf,,inf,,,,,,,,,inf,,,,inf,,
90840902,803,80156,1,4,0,0,0,25,5,0,1,5,1,1,23,5,18,1,0,2,0,1,7,2,0,0,10,60.0,1.0,4.0,0.0,0.0,0.0,25.0,5.0,0.0,1.0,5.0,1.0,1.0,23.0,5.0,18.0,1.0,0.0,2.0,0.0,1.0,7.0,2.0,0.0,0.0,10.0,-12.0,-12.0
90840902,803,80175,0,1,0,0,0,0,2,0,1,22,3,5,0,0,0,2,0,1,0,2,3,2,0,0,2,60.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,22.0,3.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,-12.0,-12.0
